Province,Month,Year,Region,Region Encode,Latitude,Longitude,Average Temperature,Max Temperature,Min Temperature,Total Precipitation,Relative Humidity,Wind Speed,Wind Direction,Surface Pressure,Solar Radiation,Soil Moisture,Tree Cover Loss,Green House Gas,Index Of Industrial Production,Area,Average Population,Population Density
Yên Bái,3,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,20.45,31.78,9.17,1.62,81.85,1.83,141.8,93.82,12.31,0.83,536.9381016347412,460648.5162213949,7.884094996866841,6892.7,842.7,122.0
Yên Bái,4,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,22.85,33.62,15.14,4.89,82.86,1.75,138.8,93.74,14.15,0.82,510.73274063581096,460982.00492341176,9.011546765537616,6892.7,842.7,122.0
Yên Bái,5,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,25.94,34.07,19.06,4.74,80.88,1.92,203.2,93.39,19.35,0.81,423.7375999160223,486494.4650407498,9.291760850154322,6892.7,842.7,122.0
Yên Bái,6,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,26.18,33.16,20.37,6.95,83.02,2.27,213.2,93.13,17.07,0.83,423.7328594208644,533051.6065826186,7.334910108548205,6892.7,842.7,122.0
Yên Bái,7,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,26.36,32.79,21.16,8.49,83.31,1.75,188.0,93.18,16.97,0.86,404.4897357973163,513456.341002246,9.34599097726664,6892.7,842.7,122.0
Yên Bái,8,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,26.33,32.56,21.25,8.02,83.32,1.82,203.8,93.3,18.32,0.89,563.3098796854545,483747.0097825983,7.779616469925165,6892.7,842.7,122.0
Yên Bái,9,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,24.74,31.96,19.65,6.88,85.51,1.59,105.4,93.74,16.38,0.91,511.2155393774438,551440.2752859393,7.40158066372545,6892.7,842.7,122.0
Yên Bái,10,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,20.2,29.53,11.86,8.92,86.5,1.8,77.8,94.09,10.8,0.94,532.2366666914396,451711.153363384,10.569428021176558,6892.7,842.7,122.0
Yên Bái,11,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,16.99,29.38,9.3,2.47,85.43,1.58,107.1,94.24,9.74,0.95,397.1197688090176,483940.3009784765,10.629450995942218,6892.7,842.7,122.0
Yên Bái,12,2021,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,13.4,23.74,4.97,1.43,82.1,1.49,109.8,94.56,11.13,0.91,583.6973990465234,499609.7708752155,10.065888706357756,6892.7,842.7,122.0
Yên Bái,1,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,14.43,25.13,7.21,2.5,88.21,1.76,128.2,94.13,8.56,0.9,351.6417542047507,461457.53475588094,8.876364168482487,6892.7,847.2,123.0
Yên Bái,2,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,12.21,27.63,3.11,6.45,89.19,1.97,120.7,94.17,8.65,0.93,436.9664452612833,360431.14778455615,10.065770220513016,6892.7,847.2,123.0
Yên Bái,3,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,21.03,31.19,13.24,4.22,85.45,1.94,139.0,93.7,12.25,0.92,404.5765049619983,355459.8268410836,7.949735010716796,6892.7,847.2,123.0
Yên Bái,4,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,21.33,33.45,10.57,3.28,80.11,1.86,135.0,93.83,16.29,0.9,384.83107558767006,355717.16368706926,9.086573519367256,6892.7,847.2,123.0
Yên Bái,5,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,22.94,31.74,13.57,10.81,84.42,1.87,119.4,93.48,14.05,0.91,319.2812666358889,375403.875651296,9.369120561210186,6892.7,847.2,123.0
Yên Bái,6,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,25.77,30.91,20.47,9.09,84.7,2.07,229.1,93.12,15.56,0.96,319.2776947288908,411329.73427868966,7.395977815279874,6892.7,847.2,123.0
Yên Bái,7,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,26.32,32.4,22.0,4.95,85.13,1.63,146.3,93.26,18.89,0.95,304.7782288193868,396209.0306080484,9.42380218799319,6892.7,847.2,123.0
Yên Bái,8,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,25.69,31.89,20.95,11.32,86.3,1.66,111.7,93.32,16.5,0.96,424.4473276153125,373283.7994197972,7.844386634799658,6892.7,847.2,123.0
Yên Bái,9,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,24.35,31.29,19.85,8.14,85.43,1.7,93.8,93.72,14.25,0.97,385.1948587256057,425519.3664232529,7.46320344445952,6892.7,847.2,123.0
Yên Bái,10,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,21.03,28.14,12.12,1.6,80.84,1.79,91.9,94.25,15.0,0.93,401.0340293733296,348563.3030446244,10.657425109234456,6892.7,847.2,123.0
Yên Bái,11,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,20.3,29.0,12.76,2.71,84.72,1.57,129.5,94.03,13.23,0.87,299.2250459166776,373432.95273864514,10.7179478127447,6892.7,847.2,123.0
Yên Bái,12,2022,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,12.0,21.74,4.81,1.37,82.25,1.79,109.9,94.44,8.36,0.87,439.80908216920585,385524.3127670565,10.14969351519885,6892.7,847.2,123.0
Yên Bái,1,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,12.42,26.08,2.38,0.24,79.97,1.78,119.3,94.4,10.99,0.84,297.6019872234972,406714.98692508007,8.68906474107414,6892.7,855.5,124.1
Yên Bái,2,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,16.87,28.28,7.19,1.93,81.41,1.9,137.2,94.14,12.35,0.82,369.8141102550232,317673.32531722006,9.853373234208613,6892.7,855.5,124.1
Yên Bái,3,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,19.5,31.53,10.8,1.32,82.84,1.95,132.6,93.97,12.67,0.79,342.401806443386,313291.75045877846,7.7819883086558,6892.7,855.5,124.1
Yên Bái,4,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,23.73,34.44,14.08,1.52,76.88,1.92,154.7,93.51,15.96,0.74,325.69082445641834,313518.5595236813,8.894838481802626,6892.7,855.5,124.1
Yên Bái,5,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,25.85,35.74,16.89,3.85,77.37,2.06,176.0,93.42,19.62,0.7,270.2146098917172,330869.8436529222,9.1714235218452,6892.7,855.5,124.1
Yên Bái,6,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,26.57,33.95,20.5,8.55,82.5,1.54,167.6,93.22,17.18,0.72,270.21158690992365,362533.8300902494,7.23991589807672,6892.7,855.5,124.1
Yên Bái,7,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,27.04,33.2,22.25,7.46,80.56,1.84,191.8,93.24,19.15,0.75,257.94037674574275,349206.89026911027,9.224951316136451,6892.7,855.5,124.1
Yên Bái,8,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,26.35,32.86,20.78,11.14,83.26,1.43,167.7,93.18,14.81,0.86,359.2189114620029,329001.27133189514,7.6788628801204,6892.7,855.5,124.1
Yên Bái,9,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,24.95,31.55,19.8,8.69,83.95,1.63,88.9,93.64,15.12,0.88,325.9987019580901,375040.1510785952,7.305723004805786,6892.7,855.5,124.1
Yên Bái,10,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,22.13,30.58,16.79,1.9,85.63,1.61,103.7,94.16,13.98,0.89,339.4037330852811,307213.35889629315,10.432543661975382,6892.7,855.5,124.1
Yên Bái,11,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,18.97,29.57,10.84,1.63,83.6,1.52,110.1,94.36,13.18,0.86,253.2405984984202,329132.73064408766,10.49178928091614,6892.7,855.5,124.1
Yên Bái,12,2023,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.8268679,104.663122,15.24,28.46,2.65,0.35,82.33,1.64,121.4,94.46,10.22,0.82,372.21989507049767,339789.6968120869,9.935525670382727,6892.7,855.5,124.1
Điện Biên,1,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,11.83,24.02,3.28,0.41,75.34,1.24,87.2,91.78,6.58,0.56,209.73690411423564,135552.88137747397,8.746068914633204,9562.9,512.8,53.6
Điện Biên,2,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,18.54,32.93,5.43,0.14,61.89,1.22,126.3,91.41,15.57,0.54,260.6288597273356,105876.43919658432,9.918015795257778,9562.9,512.8,53.6
Điện Biên,3,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,17.13,32.25,4.51,2.58,71.21,1.41,98.2,91.67,12.36,0.54,241.3098632726046,104416.11657232296,7.83304165276132,9562.9,512.8,53.6
Điện Biên,4,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.27,32.99,11.79,3.0,74.0,1.12,150.6,91.4,15.74,0.56,229.5326918250793,104491.70912056556,8.953192623670121,9562.9,512.8,53.6
Điện Biên,5,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.99,33.37,16.41,4.08,74.63,1.11,172.1,91.11,17.45,0.57,190.4354747556268,110274.66926447362,9.231592185999762,9562.9,512.8,53.6
Điện Biên,6,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.92,32.94,19.63,5.04,81.52,1.1,222.7,90.75,14.72,0.58,190.4333442898713,120827.8692582265,7.287413003312463,9562.9,512.8,53.6
Điện Biên,7,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.71,31.93,19.41,7.29,83.38,0.97,237.8,90.82,16.37,0.61,181.78513043356529,116386.17138434813,9.285471146701546,9562.9,512.8,53.6
Điện Biên,8,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.15,30.99,18.45,5.16,83.27,0.8,107.0,91.01,17.24,0.65,253.1618256055033,109651.89810943854,7.729239675022783,9562.9,512.8,53.6
Điện Biên,9,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.94,30.44,16.69,6.53,85.85,0.89,77.9,91.12,15.18,0.68,229.7496704637285,124996.0654149964,7.353651834265618,9562.9,512.8,53.6
Điện Biên,10,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,20.36,29.88,13.66,1.74,81.54,1.11,81.3,91.6,13.45,0.66,239.1969518962297,102390.26673417282,10.50098584157597,9562.9,512.8,53.6
Điện Biên,11,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,17.83,26.47,9.02,1.28,79.71,1.08,80.3,91.73,13.5,0.64,178.47293165151686,109695.7118097556,10.56062013842918,9562.9,512.8,53.6
Điện Biên,12,2011,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,13.0,24.67,2.89,0.2,76.43,1.23,87.9,91.97,9.8,0.62,262.3243519647033,113247.5417576416,10.000707188370244,9562.9,512.8,53.6
Điện Biên,1,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,14.53,26.45,4.46,0.52,72.04,1.17,103.9,91.64,10.0,0.59,188.62186688746328,117816.74558158564,8.583199847321598,9562.9,523.9,54.8
Điện Biên,2,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,18.14,31.35,7.44,0.07,63.67,1.34,148.8,91.38,15.09,0.57,234.39032960906627,92023.255965853,9.733322763688731,9562.9,523.9,54.8
Điện Biên,3,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,20.98,32.62,11.13,0.4,57.13,1.44,173.3,91.37,16.19,0.55,217.01625234272643,90754.00622847174,7.687174955316975,9562.9,523.9,54.8
Điện Biên,4,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.28,37.27,13.04,1.7,61.54,1.35,221.8,91.15,20.81,0.54,206.42473496304768,90819.7080264244,8.786466504048704,9562.9,523.9,54.8
Điện Biên,5,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.66,37.45,17.14,4.51,73.23,1.0,186.1,90.92,17.99,0.54,171.2635881687388,95846.00873696382,9.05968171698673,9562.9,523.9,54.8
Điện Biên,6,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.97,32.89,19.64,5.94,80.51,1.18,232.3,90.68,14.37,0.58,171.26167218533163,105018.39715173488,7.151706988353199,9562.9,523.9,54.8
Điện Biên,7,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.9,30.72,19.89,10.71,87.43,1.03,217.3,90.75,15.47,0.65,163.4841079569115,101157.86402961148,9.112557345086993,9562.9,523.9,54.8
Điện Biên,8,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.05,31.0,19.02,7.85,86.89,0.88,223.1,90.87,16.69,0.75,227.67503111583943,95304.72278285712,7.585305975301688,9562.9,523.9,54.8
Điện Biên,9,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.73,29.27,14.99,6.22,85.69,0.95,97.6,91.35,14.86,0.78,206.61986951063508,108641.2143220227,7.216712321523242,9562.9,523.9,54.8
Điện Biên,10,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,21.4,28.48,14.11,2.21,83.08,0.98,94.2,91.6,14.98,0.75,215.1160560465013,88993.22451330346,10.30543675700286,9562.9,523.9,54.8
Điện Biên,11,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,19.6,27.65,11.25,1.67,83.82,0.99,120.8,91.56,11.88,0.71,160.50536122461455,95342.80377037128,10.363960545534782,9562.9,523.9,54.8
Điện Biên,12,2012,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,15.57,24.82,4.02,0.53,79.5,1.09,91.5,91.69,11.33,0.69,235.91512998912395,98429.90189080032,9.814474279834483,9562.9,523.9,54.8
Điện Biên,1,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,14.02,26.08,5.33,0.92,81.9,1.05,89.8,91.78,9.53,0.66,369.16214388065663,228509.81314731375,8.713495101170881,9562.9,535.0,55.9
Điện Biên,2,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,19.35,30.98,10.33,0.72,72.02,1.17,124.2,91.61,15.21,0.64,458.7380986691302,178482.4128536372,9.88107718894397,9562.9,535.0,55.9
Điện Biên,3,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,21.58,33.96,9.15,0.57,58.22,1.34,210.2,91.42,18.98,0.61,424.7343443991289,176020.6573629847,7.803868313272451,9562.9,535.0,55.9
Điện Biên,4,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.0,34.74,12.58,3.22,66.38,1.27,190.9,91.18,17.88,0.59,404.0051080314057,176148.08836185918,8.919847399745839,9562.9,535.0,55.9
Điện Biên,5,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.99,36.19,17.83,6.29,75.66,1.09,219.1,91.03,18.51,0.61,335.18930980990973,185896.77926753543,9.197210092197157,9562.9,535.0,55.9
Điện Biên,6,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.48,33.8,15.78,5.65,77.97,1.08,202.7,90.86,17.54,0.64,335.18555993427816,203686.9563126355,7.26027180032061,9562.9,535.0,55.9
Điện Biên,7,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.87,31.03,19.86,9.43,86.4,0.94,194.7,90.85,15.07,0.67,319.963664763205,196199.31354987944,9.250888386378636,9562.9,535.0,55.9
Điện Biên,8,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.79,30.32,18.95,9.01,86.89,0.92,227.1,90.89,17.3,0.77,445.5952217086492,184846.93570224583,7.700452935078564,9562.9,535.0,55.9
Điện Biên,9,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.49,29.5,13.74,4.47,84.54,1.01,81.3,91.26,16.43,0.8,404.387016497912,210713.5404417658,7.326263931717143,9562.9,535.0,55.9
Điện Biên,10,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,19.34,27.95,11.64,2.15,82.46,1.08,77.0,91.72,13.89,0.75,421.0153665834388,172605.55793259272,10.461876024661349,9562.9,535.0,55.9
Điện Biên,11,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,17.73,27.27,8.08,0.71,83.44,1.08,88.3,91.79,11.44,0.71,314.1337970606002,184920.7951464053,10.5212882198503,9562.9,535.0,55.9
Điện Biên,12,2013,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,10.94,22.78,0.96,3.19,81.03,1.23,89.2,91.89,11.11,0.71,461.7223686616861,190908.3329211452,9.96346060666309,9562.9,535.0,55.9
Điện Biên,1,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,13.2,25.39,2.54,0.26,77.99,1.15,99.5,91.92,13.33,0.7,510.7643304232293,299350.3646318826,8.35518315308535,9562.9,546.1,57.1
Điện Biên,2,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,16.87,29.77,4.13,0.38,67.3,1.33,181.9,91.46,16.29,0.66,634.6995803613892,233813.92086505485,9.474752519492068,9562.9,546.1,57.1
Điện Biên,3,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,21.28,33.63,10.68,1.02,63.73,1.35,193.9,91.47,18.31,0.62,587.6527607741458,230588.9941382264,7.482961578894892,9562.9,546.1,57.1
Điện Biên,4,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.94,35.57,14.8,2.63,68.48,1.14,189.4,91.26,18.79,0.61,558.9722616789628,230755.93014615128,8.553049936578718,9562.9,546.1,57.1
Điện Biên,5,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.81,36.21,15.7,2.43,70.94,1.23,221.0,91.09,18.83,0.6,463.7602913191164,243526.82228904747,8.819007060368486,9562.9,546.1,57.1
Điện Biên,6,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.26,34.98,20.06,7.02,81.35,1.09,221.7,90.77,15.39,0.62,463.7551030766384,266832.14958316786,6.961718567410229,9562.9,546.1,57.1
Điện Biên,7,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.38,30.52,19.62,10.42,86.94,0.86,214.2,90.86,16.5,0.69,442.6944357690522,257023.2553374782,8.870478022826617,9562.9,546.1,57.1
Điện Biên,8,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.59,29.24,19.0,8.48,88.91,0.97,203.0,91.03,14.92,0.77,616.5153952767854,242151.51568953056,7.383798795692155,9562.9,546.1,57.1
Điện Biên,9,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.67,30.3,17.35,5.26,85.53,0.85,153.9,91.17,17.13,0.79,559.500661530929,276037.05195563514,7.024997003683914,9562.9,546.1,57.1
Điện Biên,10,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,20.84,29.31,14.15,1.28,82.99,0.96,89.0,91.69,15.12,0.77,582.5072678102088,226115.1763810742,10.031668038600506,9562.9,546.1,57.1
Điện Biên,11,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,18.05,28.04,10.26,2.77,83.9,0.98,93.3,91.71,12.11,0.75,434.6283636570115,242248.2723724761,10.088637115482625,9562.9,546.1,57.1
Điện Biên,12,2014,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,12.92,23.53,3.55,0.26,80.09,1.21,85.8,92.01,10.02,0.71,638.8285483225318,250092.01261027524,9.55374820788442,9562.9,546.1,57.1
Điện Biên,1,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,13.58,26.3,3.63,1.63,77.69,1.16,86.9,91.9,13.16,0.69,596.9342158197843,367097.1749267386,8.803073088192265,9562.9,557.1,58.3
Điện Biên,2,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,16.74,29.85,5.69,0.51,68.53,1.25,150.6,91.67,14.4,0.67,741.7782991428351,286728.9970187796,9.982658356306944,9562.9,557.1,58.3
Điện Biên,3,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.1,33.95,12.06,1.08,64.51,1.29,193.2,91.52,17.61,0.63,686.7943179124795,282774.2281905529,7.884094996866841,9562.9,557.1,58.3
Điện Biên,4,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.94,34.02,11.69,2.71,67.32,1.28,175.9,91.42,19.59,0.61,653.2751972203262,282978.9439488856,9.011546765537616,9562.9,557.1,58.3
Điện Biên,5,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,27.35,36.47,18.25,3.5,65.15,1.28,239.6,91.0,21.23,0.6,542.0002324703081,298640.05207119044,9.291760850154322,9562.9,557.1,58.3
Điện Biên,6,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.43,33.76,20.41,4.73,79.09,1.13,228.2,90.93,16.74,0.61,541.9941689312733,327219.6725468002,7.334910108548205,9562.9,557.1,58.3
Điện Biên,7,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.91,35.97,19.57,6.87,80.29,1.03,231.8,90.87,15.91,0.63,517.3804044707088,315190.90027129016,9.34599097726664,9562.9,557.1,58.3
Điện Biên,8,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.11,31.33,19.31,8.84,86.69,0.83,225.3,91.02,16.13,0.71,720.5263016613249,296953.4960251952,7.779616469925165,9562.9,557.1,58.3
Điện Biên,9,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.76,30.96,17.18,5.22,85.95,0.94,125.0,91.28,15.42,0.73,653.892742206311,338507.7618750511,7.40158066372545,9562.9,557.1,58.3
Điện Biên,10,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,21.52,29.2,13.53,3.18,81.97,0.91,78.0,91.69,15.46,0.73,680.7807405648036,277287.928343191,10.569428021176558,9562.9,557.1,58.3
Điện Biên,11,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,19.92,28.1,8.56,1.69,82.12,0.95,76.6,91.76,13.49,0.7,507.9535237271824,297072.14998109825,10.629450995942218,9562.9,557.1,58.3
Điện Biên,12,2015,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,14.7,27.19,4.99,1.98,83.8,1.05,79.1,91.95,8.99,0.68,746.6038558726627,306691.0288012264,10.065888706357756,9562.9,557.1,58.3
Điện Biên,1,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,14.11,27.16,-0.08,1.59,77.97,1.13,69.8,91.8,11.65,0.66,866.677294546221,562286.4990226807,8.876364168482487,9540.9,568.3,59.6
Điện Biên,2,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,13.73,28.62,3.68,0.81,71.76,1.4,92.2,92.0,12.26,0.65,1076.973630287424,439185.7385831139,10.065770220513016,9540.9,568.3,59.6
Điện Biên,3,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,20.71,33.38,8.23,0.3,62.65,1.35,195.4,91.52,17.14,0.62,997.143446603513,433128.1787031954,7.949735010716796,9540.9,568.3,59.6
Điện Biên,4,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.99,36.53,15.77,2.54,60.07,1.3,236.5,91.12,20.99,0.59,948.4776806494734,433441.7439249126,9.086573519367256,9540.9,568.3,59.6
Điện Biên,5,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,26.49,37.0,17.06,4.83,68.56,1.06,224.7,91.06,19.42,0.59,786.9197018228969,457430.02348239993,9.369120561210186,9540.9,568.3,59.6
Điện Biên,6,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,25.56,34.09,20.31,4.05,79.17,1.03,227.0,91.03,18.44,0.62,786.9108982873199,501205.7205953909,7.395977815279874,9540.9,568.3,59.6
Điện Biên,7,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.24,31.43,19.95,10.19,86.68,1.03,232.6,90.98,16.76,0.66,751.1746475817309,482781.1270209853,9.42380218799319,9540.9,568.3,59.6
Điện Biên,8,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,24.38,30.66,20.21,15.54,88.59,0.95,248.5,90.78,16.85,0.8,1046.118264331087,454846.7083296821,7.844386634799658,9540.9,568.3,59.6
Điện Biên,9,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,23.33,29.85,17.17,7.17,87.58,0.9,95.2,91.19,15.05,0.88,949.3742823243814,518495.80252071255,7.46320344445952,9540.9,568.3,59.6
Điện Biên,10,2016,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,1,21.6546566,103.2168632,22.11,28.97,15.16,2.77,85.87,0.95,94.6,91.42,14.93,0.84,988.4124494381542,424724.7570904373,10.657425109234456,9540.9,568.3,59.6
